94 30
13 21.82 87.5 519.8 0.1273 0.1932 0.1859 0.09353 0.235 0.07389 0.3063 1.002 2.406 24.32 0.005731 0.03502 0.03553 0.01226 0.02143 0.003749 15.49 30.73 106.2 739.3 0.1703 0.5401 0.539 0.206 0.4378 0.1072
14.95 17.57 96.85 678.1 0.1167 0.1305 0.1539 0.08624 0.1957 0.06216 1.296 1.452 8.419 101.9 0.01 0.0348 0.06577 0.02801 0.05168 0.002887 18.55 21.43 121.4 971.4 0.1411 0.2164 0.3355 0.1667 0.3414 0.07147
14.25 22.15 96.42 645.7 0.1049 0.2008 0.2135 0.08653 0.1949 0.07292 0.7036 1.268 5.373 60.78 0.009407 0.07056 0.06899 0.01848 0.017 0.006113 17.67 29.51 119.1 959.5 0.164 0.6247 0.6922 0.1785 0.2844 0.1132
17.99 20.66 117.8 991.7 0.1036 0.1304 0.1201 0.08824 0.1992 0.06069 0.4537 0.8733 3.061 49.81 0.007231 0.02772 0.02509 0.0148 0.01414 0.003336 21.08 25.41 138.1 1349 0.1482 0.3735 0.3301 0.1974 0.306 0.08503
19.55 23.21 128.9 1174 0.101 0.1318 0.1856 0.1021 0.1989 0.05884 0.6107 2.836 5.383 70.1 0.01124 0.04097 0.07469 0.03441 0.02768 0.00624 20.82 30.44 142 1313 0.1251 0.2414 0.3829 0.1825 0.2576 0.07602
19.17 24.8 132.4 1123 0.0974 0.2458 0.2065 0.1118 0.2397 0.078 0.9555 3.568 11.07 116.2 0.003139 0.08297 0.0889 0.0409 0.04484 0.01284 20.96 29.94 151.7 1332 0.1037 0.3903 0.3639 0.1767 0.3176 0.1023
17.47 24.68 116.1 984.6 0.1049 0.1603 0.2159 0.1043 0.1538 0.06365 1.088 1.41 7.337 122.3 0.006174 0.03634 0.04644 0.01569 0.01145 0.00512 23.14 32.33 155.3 1660 0.1376 0.383 0.489 0.1721 0.216 0.093
20.58 22.14 134.7 1290 0.0909 0.1348 0.164 0.09561 0.1765 0.05024 0.8601 1.48 7.029 111.7 0.008124 0.03611 0.05489 0.02765 0.03176 0.002365 23.24 27.84 158.3 1656 0.1178 0.292 0.3861 0.192 0.2909 0.05865
14.87 16.67 98.64 682.5 0.1162 0.1649 0.169 0.08923 0.2157 0.06768 0.4266 0.9489 2.989 41.18 0.006985 0.02563 0.03011 0.01271 0.01602 0.003884 18.81 27.37 127.1 1095 0.1878 0.448 0.4704 0.2027 0.3585 0.1065
15.3 25.27 102.4 732.4 0.1082 0.1697 0.1683 0.08751 0.1926 0.0654 0.439 1.012 3.498 43.5 0.005233 0.03057 0.03576 0.01083 0.01768 0.002967 20.27 36.71 149.3 1269 0.1641 0.611 0.6335 0.2024 0.4027 0.09876
17.46 39.28 113.4 920.6 0.09812 0.1298 0.1417 0.08811 0.1809 0.05966 0.5366 0.8561 3.002 49 0.00486 0.02785 0.02602 0.01374 0.01226 0.002759 22.51 44.87 141.2 1408 0.1365 0.3735 0.3241 0.2066 0.2853 0.08496
13.48 20.82 88.4 559.2 0.1016 0.1255 0.1063 0.05439 0.172 0.06419 0.213 0.5914 1.545 18.52 0.005367 0.02239 0.03049 0.01262 0.01377 0.003187 15.53 26.02 107.3 740.4 0.161 0.4225 0.503 0.2258 0.2807 0.1071
18.22 18.7 120.3 1033 0.1148 0.1485 0.1772 0.106 0.2092 0.0631 0.8337 1.593 4.877 98.81 0.003899 0.02961 0.02817 0.009222 0.02674 0.005126 20.6 24.13 135.1 1321 0.128 0.2297 0.2623 0.1325 0.3021 0.07987
15.5 21.08 102.9 803.1 0.112 0.1571 0.1522 0.08481 0.2085 0.06864 1.37 1.213 9.424 176.5 0.008198 0.03889 0.04493 0.02139 0.02018 0.005815 23.17 27.65 157.1 1748 0.1517 0.4002 0.4211 0.2134 0.3003 0.1048
22.27 19.67 152.8 1509 0.1326 0.2768 0.4264 0.1823 0.2556 0.07039 1.215 1.545 10.05 170 0.006515 0.08668 0.104 0.0248 0.03112 0.005037 28.4 28.01 206.8 2360 0.1701 0.6997 0.9608 0.291 0.4055 0.09789
17.02 23.98 112.8 899.3 0.1197 0.1496 0.2417 0.1203 0.2248 0.06382 0.6009 1.398 3.999 67.78 0.008268 0.03082 0.05042 0.01112 0.02102 0.003854 20.88 32.09 136.1 1344 0.1634 0.3559 0.5588 0.1847 0.353 0.08482
21.09 26.57 142.7 1311 0.1141 0.2832 0.2487 0.1496 0.2395 0.07398 0.6298 0.7629 4.414 81.46 0.004253 0.04759 0.03872 0.01567 0.01798 0.005295 26.68 33.48 176.5 2089 0.1491 0.7584 0.678 0.2903 0.4098 0.1284
20.64 17.35 134.8 1335 0.09446 0.1076 0.1527 0.08941 0.1571 0.05478 0.6137 0.6575 4.119 77.02 0.006211 0.01895 0.02681 0.01232 0.01276 0.001711 25.37 23.17 166.8 1946 0.1562 0.3055 0.4159 0.2112 0.2689 0.07055
20.16 19.66 131.1 1274 0.0802 0.08564 0.1155 0.07726 0.1928 0.05096 0.5925 0.6863 3.868 74.85 0.004536 0.01376 0.02645 0.01247 0.02193 0.001589 23.06 23.03 150.2 1657 0.1054 0.1537 0.2606 0.1425 0.3055 0.05933
14.19 23.81 92.87 610.7 0.09463 0.1306 0.1115 0.06462 0.2235 0.06433 0.4207 1.845 3.534 31 0.01088 0.0371 0.03688 0.01627 0.04499 0.004768 16.86 34.85 115 811.3 0.1559 0.4059 0.3744 0.1772 0.4724 0.1026
14.58 21.53 97.41 644.8 0.1054 0.1868 0.1425 0.08783 0.2252 0.06924 0.2545 0.9832 2.11 21.05 0.004452 0.03055 0.02681 0.01352 0.01454 0.003711 17.62 33.21 122.4 896.9 0.1525 0.6643 0.5539 0.2701 0.4264 0.1275
18.66 17.12 121.4 1077 0.1054 0.11 0.1457 0.08665 0.1966 0.06213 0.7128 1.581 4.895 90.47 0.008102 0.02101 0.03342 0.01601 0.02045 0.00457 22.25 24.9 145.4 1549 0.1503 0.2291 0.3272 0.1674 0.2894 0.08456
19.4 23.5 129.1 1155 0.1027 0.1558 0.2049 0.08886 0.1978 0.06 0.5243 1.802 4.037 60.41 0.01061 0.03252 0.03915 0.01559 0.02186 0.003949 21.65 30.53 144.9 1417 0.1463 0.2968 0.3458 0.1564 0.292 0.07614
17.06 21 111.8 918.6 0.1119 0.1056 0.1508 0.09934 0.1727 0.06071 0.8161 2.129 6.076 87.17 0.006455 0.01797 0.04502 0.01744 0.01829 0.003733 20.99 33.15 143.2 1362 0.1449 0.2053 0.392 0.1827 0.2623 0.07599
19.53 18.9 129.5 1217 0.115 0.1642 0.2197 0.1062 0.1792 0.06552 1.111 1.161 7.237 133 0.006056 0.03203 0.05638 0.01733 0.01884 0.004787 25.93 26.24 171.1 2053 0.1495 0.4116 0.6121 0.198 0.2968 0.09929
19.44 18.82 128.1 1167 0.1089 0.1448 0.2256 0.1194 0.1823 0.06115 0.5659 1.408 3.631 67.74 0.005288 0.02833 0.04256 0.01176 0.01717 0.003211 23.96 30.39 153.9 1740 0.1514 0.3725 0.5936 0.206 0.3266 0.09009
14.22 23.12 94.37 609.9 0.1075 0.2413 0.1981 0.06618 0.2384 0.07542 0.286 2.11 2.112 31.72 0.00797 0.1354 0.1166 0.01666 0.05113 0.01172 15.74 37.18 106.4 762.4 0.1533 0.9327 0.8488 0.1772 0.5166 0.1446
20.59 21.24 137.8 1320 0.1085 0.1644 0.2188 0.1121 0.1848 0.06222 0.5904 1.216 4.206 75.09 0.006666 0.02791 0.04062 0.01479 0.01117 0.003727 23.86 30.76 163.2 1760 0.1464 0.3597 0.5179 0.2113 0.248 0.08999
17.93 24.48 115.2 998.9 0.08855 0.07027 0.05699 0.04744 0.1538 0.0551 0.4212 1.433 2.765 45.81 0.005444 0.01169 0.01622 0.008522 0.01419 0.002751 20.92 34.69 135.1 1320 0.1315 0.1806 0.208 0.1136 0.2504 0.07948
18.03 16.85 117.5 990 0.08947 0.1232 0.109 0.06254 0.172 0.0578 0.2986 0.5906 1.921 35.77 0.004117 0.0156 0.02975 0.009753 0.01295 0.002436 20.38 22.02 133.3 1292 0.1263 0.2666 0.429 0.1535 0.2842 0.08225
19.18 22.49 127.5 1148 0.08523 0.1428 0.1114 0.06772 0.1767 0.05529 0.4357 1.073 3.833 54.22 0.005524 0.03698 0.02706 0.01221 0.01415 0.003397 23.36 32.06 166.4 1688 0.1322 0.5601 0.3865 0.1708 0.3193 0.09221
19.68 21.68 129.9 1194 0.09797 0.1339 0.1863 0.1103 0.2082 0.05715 0.6226 2.284 5.173 67.66 0.004756 0.03368 0.04345 0.01806 0.03756 0.003288 22.75 34.66 157.6 1540 0.1218 0.3458 0.4734 0.2255 0.4045 0.07918
14.48 21.46 94.25 648.2 0.09444 0.09947 0.1204 0.04938 0.2075 0.05636 0.4204 2.22 3.301 38.87 0.009369 0.02983 0.05371 0.01761 0.02418 0.003249 16.21 29.25 108.4 808.9 0.1306 0.1976 0.3349 0.1225 0.302 0.06846
18.65 17.6 123.7 1076 0.1099 0.1686 0.1974 0.1009 0.1907 0.06049 0.6289 0.6633 4.293 71.56 0.006294 0.03994 0.05554 0.01695 0.02428 0.003535 22.82 21.32 150.6 1567 0.1679 0.509 0.7345 0.2378 0.3799 0.09185
